Date,User,Tweets
2021-11-11 18:14:41+00:00,ImranKhanPTI,To Babar Azam &amp; the team: I know exactly how all of you are feeling right now bec I have faced similar disappointments on the cricket field. But you shd all be proud of the quality of cricket you played &amp; the humility you showed in your wins. Congratulations Team Australia.
2021-11-11 10:32:27+00:00,ImranKhanPTI,to provide immediate relief to Afghan ppl. We will also provide free Covid 19 vaccines to all Afghans travelling across the border into Pak. Again I urge the int community to fulfill its collective responsibility to avert a grave humanitarian crisis confronting ppl of Afghanistan
2021-11-11 10:32:25+00:00,ImranKhanPTI,"Pakistan has always stood with the Afghan ppl in their hour of need. We have assured Afghan acting FM Amir Khan Muttaqi &amp; his delegation we will provide all possible humanitarian aid to Afghanistan. We are sending essential food items, emergency medical supplies &amp; winter shelters"
2021-11-09 11:16:26+00:00,ImranKhanPTI,"Our commitment comes at a time when we are witnessing a descent into systematic persecution of Kashmiris, Indian Muslims &amp; other minorities by the ideological Hindutva BJP govt of India. This Indian govt's mindset is the greatest hurdle towards peace in our region today."
2021-11-09 11:16:26+00:00,ImranKhanPTI,Today is the second anniversary of the Kartarpur Corridor - a corridor of interfaith harmony that allows India’s Sikh community special access to one of their holiest sites. Kartarpur Corridor reflects my government’s commitment to minority rights and interfaith harmony.
2021-11-04 06:38:15+00:00,ImranKhanPTI,Wishing all our Hindu community a happy Diwali.
2021-10-30 11:59:32+00:00,ImranKhanPTI,"I want to congratulate FBR for achieving tax collection of Rs 1,840bn for July/Oct, which is 37% higher than last year. Tax in October has surpassed its monthly target set. It is all due to a robust economic performance.
Contrary to propaganda, Income Tax also grew by 32% YoY"
2021-10-29 17:53:09+00:00,ImranKhanPTI,Congratulations Team Pakistan. Impressive cricket by Team Afghanistan. Never have I seen a cricketing nation rise as rapidly as Afghanistan in international cricket &amp; become so competitive. With this competitive spirit &amp; talent the future of cricket is bright in Afghanistan.
2021-10-29 14:19:45+00:00,ImranKhanPTI,"Warm felicitations to brotherly govt &amp; ppl of Turkey on 98th Republic Day. Bonds b/w our two ppls were forged centuries ago. Firmly anchored in common faith, shared history &amp; culture, we continue to transform our long-standing ties into strategic partnership  
Long live🇵🇰🇹🇷 Dosti"
2021-10-29 12:57:30+00:00,ImranKhanPTI,"Acc to World Bank estimates based on int poverty line of $1.90 PPP 2011 per day, poverty incidence has fallen to 4.8% in FY21 from 5.3% in FY20; &amp; is expected to continue downwards to 4.0% by FY23. This is result of our policies of productivity-led growth to create employment."
2021-10-27 12:30:26+00:00,ImranKhanPTI,Pakistan will always remain steadfast in its support for the Kashmiris' just cause until the grave injustice done to the people of IIOJK ends and Kashmiris are able to exercise their right of self-determination guaranteed by UNSC resolutions.
2021-10-27 12:30:25+00:00,ImranKhanPTI,"The fascist BJP regime has crossed all limits of brutality in IIOJK, regularly committing crimes against humanity, war crimes, and genocidal acts against the brave and steadfast Kashmiris. Despite brutal suppression, Kashmir’s freedom movement has continued to grow."
2021-10-27 12:30:24+00:00,ImranKhanPTI,"Today, Pakistanis &amp; Kashmiris across the world commemorate Kashmir Black Day, when Indian troops landed in Srinagar to occupy &amp; subjugate  Kashmiri people. Since that black day in 1947, the illegal Indian occupation has failed to undermine the Kashmiris struggle for freedom."
2021-10-27 05:03:18+00:00,ImranKhanPTI,I want to thank HRH Prince Mohammad bin Salman for supporting Pak with $3 bn as deposit in Pak's central bank &amp; financing refined petroleum product with $1.2 bn. KSA has always been there for Pak in our difficult times incl now when world confronts rising commodity prices.
2021-10-25 17:57:12+00:00,ImranKhanPTI,"Congratulations to the Afghanistan cricket team on their convincing win against Scotland. Despite all the trials &amp; tribulations their country is going through, the Afghan team showed great strength &amp; determination to play &amp; win."
2021-10-25 13:35:40+00:00,ImranKhanPTI,Heartiest congratulations to my friend President Shavkat Mirziyoyev @president_uz on impressive victory in Presidential elections. People of brotherly Uzbekistan have again reposed their trust in his able ldrshp. I look forward to continued productive engagement between 🇵🇰 &amp; 🇺🇿.
2021-10-10 06:04:57+00:00,ImranKhanPTI,He will be buried in Faisal Mosque as per his wishes. My condolences &amp; prayers go to his family.
2021-10-10 06:04:56+00:00,ImranKhanPTI,Deeply saddened by the passing of Dr A Q Khan. He was loved by our nation bec of his critical contribution in making us a nuclear weapon state. This has provided us security against an aggressive much larger nuclear neighbour. For the people of Pakistan he was a national icon.
2021-10-09 18:19:36+00:00,ImranKhanPTI,"Saddened to learn of the passing of Sardar Sikandar Hayat Khan, former President of AJK as well as former PM of AJK. His contribution to the Kashmir cause &amp; service to the Kashmiri people were invaluable. My prayers &amp; condolences go to his family."
2021-10-09 13:30:08+00:00,ImranKhanPTI,Tomorrow afternoon I will inaugurate the start of our celebrations for the month of Rabi ul Awal with a very special announcement especially for our youth.
2021-10-07 06:26:45+00:00,ImranKhanPTI,"I have ordered immediate assistance on an emergency basis for the Harnai, Balochistan, earthquake victims &amp; for an immediate assessment of the damage for timely relief &amp; compensation. My condolences &amp; prayers go to the families who lost their loved ones."
2021-10-03 17:03:13+00:00,ImranKhanPTI,"If unchecked, inequalities between rich &amp; poor states will increase as poverty rises in the latter. This in turn will lead to a flood of economic migration from the poor to the rich states, causing further economic &amp; social instability across the globe."
2021-10-03 17:03:03+00:00,ImranKhanPTI,My govt will investigate all our citizens mentioned in the Pandora Papers &amp; if any wrongdoing is established we will take appropriate action. I call on the international community to treat this grave injustice as similar to the climate change crisis.
2021-10-03 17:03:01+00:00,ImranKhanPTI,"Just like the East India Company plundered the wealth of India, ruling elites of developing world are doing the same. Unfortunately, the rich states are neither interested in preventing this large-scale plunder nor in repatriating this looted money."
2021-10-03 17:03:00+00:00,ImranKhanPTI,"My over-two decades struggle has been premised on the belief that countries are not poor but corruption causes poverty because money is diverted from being invested in our people. Also, this resource-theft causes devaluation, leading to thousands of poverty-related deaths."
2021-10-03 17:02:56+00:00,ImranKhanPTI,"We welcome the Pandora Papers exposing the ill-gotten wealth of elites, accumulated through tax evasion &amp; corruption &amp; laundered out to financial ""havens"". The UN SG's Panel FACTI calculated  a staggering $7 trillion in stolen assets parked in largely offshore tax havens."
2021-10-02 11:57:57+00:00,ImranKhanPTI,Saddened to learn of Umar Sharif's  passing. I had the good fortune of touring with him to raise funds for SKMT. He was one of our great entertainers and will be missed. My prayers &amp; condolences go to his family.
2021-10-01 18:25:19+00:00,ImranKhanPTI,On behalf of my govt &amp; the people of Pakistan our warmest greetings to the leadership &amp; people of China on their 72nd Chinese National Day. The historic Pak-China friendship runs deep and strong as we work together for peace and economic prosperity for our people and our region.
2021-10-01 13:45:34+00:00,ImranKhanPTI,"More good news: FBR has successfully  launched its Track &amp; Trace System. It will help boost additional revenue, digitise the economy, curb counterfeiting --- all steps towards effective &amp; transparent governance."
2021-10-01 05:56:28+00:00,ImranKhanPTI,My prayers &amp; condolences go to the Mir family on the passing of Mir Shakil ur Rehman's mother and Mir Ibrahim’s grandmother.
2021-10-01 03:43:09+00:00,ImranKhanPTI,"I congratulate the nation on FBR’s achievement of collecting Rs.1,395 billion in Q1 of FA 2021-22 against the target of Rs.1,211 billion. This represents a growth of 38 percent in revenues over the same period last year."
2021-09-26 10:30:36+00:00,ImranKhanPTI,"Inclusion of Karachi Comprehensive Coastal Development Zone in CPEC is game changer. Will cleanup our marine habitat for fishermen, develop 20k low income housing units &amp; present opportunities for investors. Will put Khi at par with developed port cities
Well done @MaritimeGovPK"
2021-09-26 09:41:55+00:00,ImranKhanPTI,Saddened to learn of the passing of Khurram Mahmood in the USA. He was a successful businessman &amp; dedicated PTI social media activist. My condolences &amp; prayers go to his family.
2021-09-23 03:27:40+00:00,ImranKhanPTI,"On behalf of my govt&amp; people of Pakistan I congratulate Custodian of the Two Holy Mosques,HM King Salman bin Abdulaziz;HRH Crown Prince Mohammed Bin Salman;&amp; brotherly people of Saudi Arabia on Kingdom's 91st National Day.We wish them continued progress under the visionary ldrshp"
2021-09-22 07:15:48+00:00,ImranKhanPTI,Congratulations Prime Minister @JustinTrudeau on election victory. Looking forward to working together to further strengthen our bilateral relationship.
2021-09-18 09:25:30+00:00,ImranKhanPTI,"After 40 years of conflict, this inclusivity will ensure peace &amp; a stable Afghanistan, which is in the interest not only of Afghanistan but the region as well."
2021-09-18 09:25:29+00:00,ImranKhanPTI,"After mtgs in Dushanbe with leaders of Afghanistan's neighbours &amp; especially a lengthy discussion with Tajikistan's President Emomali Rahmon, I have initiated a dialogue with the Taliban for an inclusive Afghan govt to include Tajiks, Hazaras &amp; Uzbeks."
2021-09-14 18:16:18+00:00,ImranKhanPTI,My condolences to Prime Minister @BorisJohnson on the sad demise of his mother. In this difficult moment my thoughts and prayers are with him and his family.
2021-09-09 17:39:06+00:00,ImranKhanPTI,Saddened to learn of Rahimullah Yousafzai's passing. He was one of Pakistan’s most respected journalists. He was an opinion maker because his columns were well researched. My condolences &amp; prayers go to the family.
